,loss,accuracy,val_loss,val_accuracy
0,25.474529266357422,0.3118237257003784,24.194406509399414,0.3567931354045868
1,22.838333129882812,0.37386056780815125,21.541120529174805,0.3910648822784424
2,20.194141387939453,0.44442257285118103,18.92483139038086,0.4807221591472626
3,17.725143432617188,0.5026559233665466,16.558940887451172,0.5293757915496826
4,15.531142234802246,0.5224604606628418,14.476497650146484,0.5514075756072998
5,13.547618865966797,0.5553150773048401,12.690296173095703,0.5358017086982727
6,11.909205436706543,0.559184193611145,11.249293327331543,0.5691554546356201
7,10.573989868164062,0.5722342729568481,10.00390911102295,0.5673194527626038
8,9.486990928649902,0.5795789957046509,9.031312942504883,0.5771113634109497
9,8.61056900024414,0.5860711932182312,8.230544090270996,0.5966952443122864
10,7.923212051391602,0.5920388102531433,7.658352375030518,0.5700734257698059
11,7.3980021476745605,0.5787920355796814,7.1592206954956055,0.5820073485374451
12,6.91940975189209,0.5978752970695496,6.806192398071289,0.5988371968269348
13,6.572536468505859,0.5983998775482178,6.429365158081055,0.5914932489395142
14,6.234367847442627,0.6124336123466492,6.114404678344727,0.6022031903266907
15,5.966061115264893,0.6147288084030151,5.910717010498047,0.5823133587837219
16,5.79478645324707,0.6081710457801819,5.660852432250977,0.5988371968269348
17,5.530665874481201,0.6207619905471802,5.441675186157227,0.613831102848053
18,5.355527877807617,0.6130238175392151,5.281216621398926,0.600979208946228
19,5.16849422454834,0.6155157685279846,5.113650798797607,0.6095471382141113
20,4.994540691375732,0.6144009232521057,4.95821475982666,0.5957772135734558
21,4.805079460144043,0.6199750900268555,4.754393100738525,0.6297429800033569
22,4.635232925415039,0.629549503326416,4.58807373046875,0.6230109930038452
23,4.5123114585876465,0.6276476979255676,4.540748596191406,0.6055691838264465
24,4.3980865478515625,0.6216145157814026,4.344115257263184,0.6233170032501221
25,4.251437664031982,0.6229261159896851,4.238731384277344,0.6034271717071533
26,4.111471176147461,0.6321725845336914,4.115128993988037,0.6248469948768616
27,4.142822265625,0.6099416613578796,4.051171779632568,0.5991432070732117
28,3.968116521835327,0.6113843321800232,3.941655158996582,0.6003671884536743
29,3.8387367725372314,0.6269263625144958,3.812342405319214,0.6334149241447449
30,3.771568536758423,0.6393206119537354,3.702336311340332,0.6355569362640381
31,3.736820936203003,0.6216145157814026,3.921869993209839,0.639228880405426
32,3.5928614139556885,0.6384680867195129,3.5999369621276855,0.6242350339889526
33,3.5562915802001953,0.62850022315979,3.530907154083252,0.6214810013771057
34,3.4547102451324463,0.6370909810066223,3.448662281036377,0.6291309595108032
35,3.367474317550659,0.6414846777915955,3.3800463676452637,0.619951069355011
36,3.3230648040771484,0.6380090713500977,3.3443820476531982,0.6208690404891968
37,3.326350688934326,0.6317135691642761,3.3696467876434326,0.6245409846305847
38,3.222928047180176,0.6333529949188232,3.2382681369781494,0.619951069355011
39,3.1635146141052246,0.6341399550437927,3.156636953353882,0.6306609511375427
40,3.1626312732696533,0.6342055201530457,3.1257941722869873,0.6242350339889526
41,3.0565061569213867,0.6342055201530457,3.05608868598938,0.6364749073982239
42,3.0115199089050293,0.6413535475730896,3.0144007205963135,0.6337209343910217
43,3.0030808448791504,0.6349268555641174,2.991600513458252,0.6245409846305847
44,2.964289426803589,0.6447635889053345,3.0023422241210938,0.6346389055252075
45,2.9048585891723633,0.6456816792488098,2.921367883682251,0.6386169195175171
46,3.067811965942383,0.6414191126823425,3.0869057178497314,0.636168897151947
47,2.8347890377044678,0.6452226638793945,2.857562303543091,0.645960807800293
48,2.792893648147583,0.6515181064605713,2.8280415534973145,0.6349449157714844
49,2.750041961669922,0.654338002204895,2.761723756790161,0.6493268013000488
50,2.753621816635132,0.6497475504875183,2.7427797317504883,0.6536107659339905
51,2.7077929973602295,0.651583731174469,2.7642292976379395,0.6349449157714844
52,2.654834032058716,0.6555839776992798,2.651554584503174,0.6630966663360596
53,2.6450178623199463,0.6525018215179443,2.686685800552368,0.6282129883766174
54,2.646632671356201,0.6457472443580627,2.6392769813537598,0.6321909427642822
